2	32	32	185.5600102115133
2	13	13	186.04494039659306
2	114	0	186.09199926765342
2	58	58	186.74486100740563
2	27	27	187.03408538890514
2	169	5	187.54673984389734
2	3	3	189.14540749901732
2	25	25	189.85511001230944
2	52	52	192.8513835143424
2	2	2	194.77352397739108
2	53	53	195.37067328980612
2	10	10	195.83828906631584
2	43	43	196.9551650318027
2	38	38	200.15373990149294
2	8	8	200.41171026381454
2	32	32	201.10493023856276
2	15	15	201.36113310519642
2	48	48	201.36211598459238
2	12	12	202.19025790363435
2	21	21	202.56027262834675
2	27	27	203.32724957599382
2	21	21	205.02165286323904
2	45	45	205.07521299909314
2	15	15	206.42102440320863
2	50	50	207.10964104393997
2	4	4	207.37981702172928
2	15	15	207.42100133278404
2	36	36	208.4763085543423
2	17	17	210.08323864183382
2	46	46	211.15755387080608
2	32	32	212.93099771475536
2	58	58	215.4574957326884
1	4	4	215.84322842771343
2	169	5	216.02587810238197
2	50	50	217.38706612453967
2	47	47	217.68721421245286
2	22	22	221.4450913627531
2	172	17	223.67844054999685
2	1	1	224.43187444835067
2	11	11	224.5273680144448
2	412	4	224.66515392384957
2	198	9	225.4080213248836
2	35	35	227.33060898638607
2	15	15	232.9984096241758
2	6	6	235.32909361747778
2	51	51	235.49325548633786
2	54	54	237.49174843215891
2	412	4	238.3100733636718
2	48	48	238.3637530938247
2	24	24	240.3984788272926
2	172	17	240.46208281556568
2	36	36	241.49819341184923
2	21	21	241.74010411899874
2	15	15	243.42437400436052
2	37	37	246.90613599387424
2	198	9	247.467446780233
2	114	0	248.6099170486997
2	24	24	249.43343858413928
2	22	22	249.85209982737388
2	56	56	251.078425355627
2	145	3	251.11549576448266
2	51	51	251.12599470577197
2	50	50	252.69290574700972
2	1	1	252.7846203637311
2	7	7	254.0910960832605
2	33	33	254.473688508111
2	57	57	256.98680860832934
2	172	17	258.4184386868379
2	50	50	258.75374680124963
2	56	56	258.85209300105737
2	172	17	259.07745878806253
2	43	43	259.8335633547515
2	42	42	263.02410967405376
2	9	9	264.4500819401456
2	19	19	266.1458785335369
2	169	5	266.4494465617792
2	36	36	267.9031313186548
2	6	6	268.7167050655051
2	478	30	270.28291899554256
1	2	2	271.54422114942776
2	32	32	272.52818566241496
2	56	56	272.9380632818752
2	35	35	273.2761697962171
2	21	21	273.4518272807056
2	58	58	273.72841270071586
2	540	25	274.15772252915764
2	172	17	276.1435865071753
2	189	59	276.5478079323499
2	632	2	276.95455827230774
2	3	3	277.01564159696966
2	46	46	277.09030270226066
1	46	46	277.91393880512
2	412	4	278.7564155239563
2	58	58	278.9448796140449
2	17	17	279.5820906787889
2	386	6	280.4308407612674
2	386	6	281.30571965283235
2	20	20	282.13204291931004
2	15	15	282.4384345101526
2	10	10	285.1242706641819
2	59	59	286.5763750901068
2	58	58	286.8278398937554
1	27	27	288.03526684087944
2	13	13	288.5803363301727
2	362	11	290.35711502866377
2	22	22	291.1419414637106
2	47	47	292.0508803913737
2	37	37	292.26488104980774
2	14	14	292.3792698929062
2	57	57	295.72052621724845
2	1	1	295.9529461044499
2	362	11	296.0837233811691
2	1	1	297.1239442613468
2	632	2	297.23605448316744
2	478	30	298.07716758518046
2	540	25	298.71383187646455
2	8	8	298.8849844874149
2	23	23	305.1666853604297
2	36	36	306.2285578704505
2	25	25	307.4169436263968
2	59	59	307.7036727499611
2	24	24	308.05049583749786
2	12	12	312.2876738117258
2	172	17	312.96814856479875
2	169	5	314.3433822138847
2	14	14	315.44613717843356
2	18	18	316.36780879896827
2	18	18	318.88176791150136
2	8	8	319.1761856756467
2	7	7	319.7315771337435
2	7	7	319.8762631873998
1	169	5	321.35807419902915
2	38	38	322.51809213734026
2	23	23	323.24866576690516
2	1	1	324.71879756544945
2	19	19	325.69467387203207
2	478	30	326.81229407917266
2	632	2	327.42682949856186
2	51	51	327.57988753257234
2	6	6	327.6294898801099
2	632	2	327.63736305924687
2	50	50	329.5898146011594
2	32	32	330.15542686024116
2	59	59	333.16682918360476
2	114	0	333.9414831184867
2	47	47	334.7202224569329
2	386	6	334.96626726426103
2	386	6	335.00670250242587
2	6	6	335.1914953100152
2	6	6	335.8494321503462
2	42	42	337.7673751652952
2	20	20	339.5460620308061
2	57	57	341.5840826866829
2	40	40	341.60470521586615
2	52	52	342.1326742945593
2	14	14	343.5700460668215
1	19	19	345.70258083837285
2	23	23	345.78991289630534
2	9	9	346.44442088142915
2	198	9	346.7559739727108
2	195	51	347.43434570421664
2	386	6	348.51779352301776
2	25	25	349.56353196002635
2	54	54	350.78327621562534
2	163	24	350.9068683212947
2	53	53	352.5592691218207
2	45	45	354.1652166769185
2	52	52	355.7277685272002
2	369	11	357.8697591181424
2	362	11	357.99014355732487
2	47	47	358.97627515864855
2	189	59	363.7351498614347
2	37	37	365.6099841469504
2	56	56	366.0234705481981
2	1	1	368.8080888966373
2	9	9	369.33929532666673
2	1	1	371.15515073724356
2	369	11	372.82671122114607
2	9	9	376.62905099890867
2	362	11	377.8613974746662
2	53	53	378.57200143209275
2	47	47	380.0542103670018
1	9	9	380.24595674704824
2	22	22	383.4298804640824
2	51	51	384.97135688153725
2	11	11	386.68765718468103
2	386	6	387.1070943306552
2	172	17	387.13392222506735
2	594	54	389.44763462111155
2	13	13	389.530062511866
2	1	1	389.7875893042338
2	53	53	389.8146613426978
2	40	40	389.93810650031753
2	12	12	390.0816253599491
2	42	42	390.10830875676874
2	632	2	390.16178225305725
2	48	48	390.5512240423082
2	7	7	390.58174333903986
2	1	1	390.5855704748753
1	24	24	390.6783465207595
2	52	52	390.97368867949615
2	11	11	393.2554435055407
2	51	51	394.0576650442811
2	8	8	394.40629629887115
2	52	52	394.77977510600675
2	45	45	399.68033445788194
2	35	35	400.0667130750827
2	38	38	400.1365000746546
2	17	17	400.36631957665253
2	16	16	400.59966858808485
2	12	12	400.9254047939914
2	189	59	401.7909778764412
2	369	11	404.96194174804435
2	280	40	405.41173802529397
2	58	58	405.87667433956346
2	10	10	406.4975952426522
2	51	51	407.35111673293864
2	412	4	410.07574975613966
2	35	35	410.4103583239288
2	18	18	411.0164821024848
2	32	32	412.5492386231462
2	145	3	414.28477479436606
2	56	56	414.3368980592884
2	18	18	414.60522745006784
2	37	37	416.7638096526677
2	16	16	418.84207886779933
2	15	15	423.4010532660679
1	48	48	425.79782293593405
2	362	11	425.8730867740423
2	7	7	426.2480015231602
2	16	16	428.2212895769822
2	632	2	428.31589908760736
2	23	23	429.167096551987
2	12	12	431.00499973607117
2	11	11	432.5002270479265
2	540	25	432.84064017564174
2	16	16	434.26197917610216
2	12	12	434.6998828460095
2	6	6	435.4298776243705
2	350	8	436.3031839135311
2	189	59	439.12546111405453
2	58	58	440.7260252228505
2	145	3	441.1070033572666
2	594	54	441.5846942652495
2	280	40	443.2459170377275
2	11	11	443.68742642358603
2	350	8	444.72958601862297
2	58	58	446.5052342462126
2	12	12	447.89346804729024
1	172	17	448.4881781685896
2	45	45	449.23651999462425
2	54	54	449.48412336197896
2	362	11	452.7769899059104
2	45	45	453.2325866001212
2	29	29	455.37106014941486
2	632	2	455.9070650684606
2	31	29	457.70348560991346
1	7	7	458.59321995690175
2	16	16	460.5716463879384
2	25	25	460.9821179791844
2	37	37	461.2384666953395
2	114	0	461.7659066231305
2	17	17	464.8871302095095
2	59	59	465.5005284456065
2	412	4	467.1557607637559
2	52	52	467.2772405978996
2	386	6	468.23419577744465
2	40	40	468.2599302166297
2	14	14	468.53571386790844
2	56	56	470.4206722663538
2	14	14	471.7351189713726
2	58	58	475.728588466848
2	20	20	476.8658901103242
2	280	40	476.9333819194771
2	31	29	478.15352590501243
2	400	24	478.19649495874125
2	28	28	478.25743857962516
2	478	30	478.58343084587074
2	17	17	478.74929700237755
2	33	33	485.1454190988116
2	386	6	487.3422478718623
2	594	54	487.46255056605037
2	37	37	488.2404323458034
2	16	16	489.3172305807942
2	53	53	490.5789050815282
2	114	0	490.692451376809
2	58	58	494.3913029606245
2	54	54	494.39479730584287
2	13	13	498.0721748502232
2	25	25	500.7403691350827
